date,dom_pax,int_pax,pax,dom_flt,int_flt,flt,dom_rpm,int_rpm,rpm,dom_asm,int_asm,asm,dom_lf,int_lf,lf,fuel_spot_price,transformed_price,monthly_nomial_gdp,monthly_real_gdp
2009-08-01,0.9120942885783192,0.908220540539995,0.9098165835258456,0.9069590972499828,0.9407810258776275,0.915223434881522,0.892622180156005,0.9269061585905969,0.9022506946098519,0.7751180901639909,0.9102219014997486,0.8195282998166942,0.9357356576037466,0.9303062302006336,0.9444960828575221,1.885,0.6653040312340508,14480.496585454,16349.086507204
2009-09-01,0.863295329075263,0.8464711635368198,0.8582986134314154,0.8389268474885192,0.8717834308756083,0.8445583332106743,0.8352444296416524,0.8807885764701742,0.8473033615153422,0.6889832656273747,0.8606134134827181,0.7418877825984413,0.8630154806816706,0.8666465530245889,0.8757137166378967,1.749,0.5833521963672216,14489.8859389374,16368.8431235926
2009-10-01,0.8879509527131013,0.8491327985048702,0.8799255616595882,0.8554844505015247,0.8753294976708825,0.8597999457827026,0.8568763189911648,0.8765325651028357,0.8599550881061102,0.7151131553865344,0.8490176738747639,0.7510301235800263,0.899570703785612,0.8877658772062152,0.9074492099322798,1.942,0.6981653660742823,14693.4783834218,16570.2811744639
2009-11-01,0.8655080358298166,0.8387949175776153,0.8590498364715691,0.8237459986016145,0.8780768443194011,0.8319968300436287,0.8346427852535836,0.8507776082950813,0.8359058279042166,0.6894592567336648,0.8280189702378422,0.7247935326541004,0.8601535059190841,0.8280283602353299,0.8637631124684636,1.986,0.7229766724807616,14665.2446530618,16512.5875754124
2009-12-01,0.8730323224101566,0.8692394234030569,0.8702074979388597,0.8339646142189316,0.9131677833393046,0.846466672321748,0.84922704266081,0.8780367728685654,0.8554253793641893,0.717377574260885,0.8534803270956806,0.7547259345313275,0.8691296994926501,0.8788655905868156,0.8831496481210995,1.979,0.7190608315330163,14595.0239636216,16426.2007751278
2010-01-01,0.8454314555428892,0.8667588525289882,0.8464241084841504,0.8238510490607585,0.9228350157284639,0.8391609608029782,0.8253531605521367,0.8738945044778426,0.8382376458956919,0.7066542855512967,0.8642024710511507,0.754175032754258,0.8043449980486537,0.8164127319354352,0.820475368476962,2.052,0.7593326493460372,14707.2196656162,16526.0125441308
2010-02-01,0.8241059135462834,0.8390218614409846,0.8236782367464022,0.7465010503332294,0.8847437851809108,0.7649027401993678,0.799773603388596,0.8347599407196902,0.8068397031730852,0.6246643394331315,0.8208023829512934,0.6824923891246453,0.836216989722909,0.771609594207271,0.831629265701766,1.989,0.7246513046741303,14735.287958262,16561.0189553151
2010-03-01,0.9002621048080099,0.8888807341556362,0.8965673935968415,0.8683588612108437,0.9393276552471979,0.8809898632923439,0.8752526192801628,0.8896684639916339,0.876938064043685,0.7479023441619219,0.8723618915970812,0.782834544647903,0.9150513854559648,0.8702670085985821,0.9140884344708539,2.108,0.789409873206185,14851.3223760708,16661.6147087156
2010-04-01,0.8892290909223277,0.870799555993258,0.8842730945877513,0.8515655767042905,0.9199924949177545,0.8630693527056206,0.8626990266686665,0.8750694413751967,0.863330853432827,0.7256017211178509,0.8572674558328099,0.7616081240540638,0.9042539352152985,0.8483934228390407,0.900809985393706,2.243,0.8592209573187106,14946.0467731204,16725.2370721577
2010-05-01,0.8969718202091101,0.8850591941938526,0.893147378328826,0.8699660543838554,0.9305016641514294,0.880967976262756,0.8710405196655042,0.9053924193110867,0.8799824294254064,0.7456724738441594,0.8906195827286201,0.791494822565749,0.9032132171198126,0.8864082063659678,0.9097065462753952,2.063,0.7652951976883398,14956.475880705,16714.2558840877
2010-06-01,0.9127522240216459,0.9050314642538679,0.9098362619586808,0.8792241154799054,0.9428361985118161,0.8911184699533408,0.8921496603914321,0.9278697868199544,0.9023200369596855,0.7632482307493138,0.9074121812300886,0.8110991199126438,0.9530375959411994,0.9472016895459346,0.9612269286947285,2.058,0.7625883021822747,15038.0563462244,16790.7207665594
2010-07-01,0.9257218300925487,0.929659107485096,0.9250238022168435,0.9079778032624866,0.9705511406800915,0.9209830522675837,0.9078064505125525,0.9455411244784475,0.9193186806421156,0.7949170813846713,0.9297231234109402,0.8420297486792983,0.960712891895408,0.9592698747925782,0.9699907050856459,2.019,0.7412807615605724,15111.8564856718,16866.3351963954
2010-08-01,0.9164082356009118,0.9194922272989152,0.915399721255751,0.9070570436549179,0.9547580454003479,0.9175482848888983,0.8983284382953336,0.9380411575982066,0.9102832573612138,0.7867571094337737,0.9231752926862615,0.8335936576277998,0.9383374528424613,0.9422235631316941,0.9496746779976099,2.083,0.7760673984897959,15108.5590130482,16835.0762422331
2010-09-01,0.8761604608597917,0.8677781718414406,0.8726354200213118,0.8477077449367556,0.8879159683763569,0.8547140267009077,0.8495278414312395,0.9039564249913514,0.8655597908513268,0.7186318701980046,0.8816174354727906,0.7707951916051918,0.8683491609210356,0.9135616231709157,0.8923117779843314,2.114,0.7925920711339518,15204.4055012978,16916.0164155426
2010-10-01,0.9025154867322662,0.8749461263440206,0.896295089798766,0.8657970481921264,0.9000216638893734,0.8725595497790994,0.87313442327663,0.9042071617861978,0.8808979840421234,0.743637540369356,0.8865785477981571,0.7880674153427609,0.9140106673604786,0.8954593453009506,0.9196653830832558,2.248,0.8617373421046505,15287.4656729464,16965.4588923481
2010-11-01,0.8828774127226202,0.8565812257481804,0.8766471698392149,0.8334939400196983,0.8898938778870709,0.8424121718324873,0.8539892109418945,0.8712446817523656,0.8561321024790365,0.7171000908377234,0.8557757880637613,0.755778101061221,0.8863015480681671,0.8334590435963193,0.8839463550657284,2.323,0.8989242478797095,15264.332925911,16903.9848137374
2010-12-01,0.8808223467974443,0.8810947186624007,0.8787756324112204,0.8316898131044344,0.9197766346338399,0.8455397733936536,0.8587776548214876,0.892123632109088,0.8669510240246554,0.7314301047685721,0.8773014725207648,0.7758354524320961,0.8813581371146091,0.8646854729220094,0.8883282432611871,2.453,0.9610331053749512,15376.623401191,17013.8032932496
2011-01-01,0.8507903311850677,0.8775322247245327,0.8528319758609779,0.8097397803148247,0.9325647297695925,0.8284645241687656,0.831856093746353,0.8881141428069541,0.8479740966699945,0.706765369331114,0.8880229404470601,0.7676158548140997,0.8255496292441785,0.8037411374264597,0.8322931881556234,2.619,1.0364015538812863,15257.7181181685,16865.3350481771
2011-02-01,0.8327646590717457,0.8459610592156084,0.8321755945949736,0.7493741115688017,0.8952020170615747,0.7691940626346643,0.810003600578761,0.845935863659939,0.8176951876253185,0.6431739039598803,0.8515678918248852,0.7102965434103545,0.8438922856771172,0.7207723638557854,0.8225999203293056,2.839,1.130272095980535,15282.9013574744,16841.0633651281
2011-03-01,0.9070800509874601,0.8947526965542472,0.9033229667247928,0.8823701570410964,0.9503364372397525,0.8951217071795465,0.8837510041800032,0.8959099240010366,0.8848520306516079,0.7733918950285474,0.8989658276991825,0.8122412581411282,0.9060751918823988,0.804495399004375,0.8899216571504448,3.125,1.2434775465562677,15513.7245244163,17056.0560265506
2011-04-01,0.8913241142440507,0.8878113238147276,0.8887989280933901,0.8491164237272173,0.9337968603924183,0.8631695952038339,0.8685704008706763,0.8968123748898993,0.8751299907224226,0.7430798445356999,0.8948188447253971,0.7923490619345195,0.8983998959281907,0.8242570523457536,0.8892577346965874,3.267,1.2964483110012237,15584.418620276,17097.4195258974
2011-05-01,0.9089058919971755,0.8929820647575117,0.9045895731193658,0.8720690260010322,0.9286583321995554,0.8825260906708348,0.8839611946190464,0.9136122961382291,0.8915282010247578,0.7586599364884972,0.9037346617333117,0.8063718749975148,0.9298816183166385,0.8811283753205613,0.9269685300756872,3.085,1.2281876404776535,15567.1505912018,17037.920219245
2011-06-01,0.9185779665144418,0.9092637685056832,0.9154808576930877,0.8842512868058279,0.9401749005104643,0.8951085147257896,0.8989830021708203,0.9315687032902713,0.9081683263916673,0.7821018859664406,0.9168258470426274,0.8272937166278211,0.9482242747495773,0.9306079348317998,0.9533926437392112,3.046,1.2131170987659272,15521.0477885315,16970.7101655557
2011-07-01,0.9317093183573188,0.9376425059560756,0.9314751682445461,0.9092192956368645,0.9714021181497103,0.9222155333838735,0.9153872602899247,0.9529370238702759,0.9271014013309182,0.8109417790469688,0.9411981612164251,0.8578174656338309,0.9634447768960583,0.955498566903002,0.9707874120302747,3.131,1.2457566863231164,15615.9424507501,17025.5994618261
2011-08-01,0.9165847863620273,0.9202846508502405,0.9156873087273114,0.8947306732793052,0.9485931459018349,0.9056986088646806,0.8990902095784294,0.9413628860401264,0.9120907371752285,0.7854977195634358,0.9278202393689989,0.8355565245785854,0.9432808637960193,0.9426761200784434,0.9531270747576682,3.008,1.198274611414257,15716.1521455576,17097.1717254578
2011-09-01,0.8802568022588613,0.8692568222420904,0.8763650333906776,0.83552625839984,0.895375480907211,0.8450474552060872,0.8555290891861267,0.9047991538864713,0.8697315243837558,0.7154531113215779,0.8889133299545806,0.7731008591372923,0.8942370235462469,0.8897269573087948,0.904129597662993,2.948,1.1745118215316726,15610.945403717,16971.8823527442
2011-10-01,0.8985711092728312,0.8689712249745418,0.8920011820997775,0.8522086346740743,0.9021095792000811,0.8608386032485775,0.8711603513250834,0.8982197763363358,0.8773568362805069,0.7365887582711608,0.8870429247176208,0.7842310370099632,0.9177832704566151,0.8609141650324333,0.913026158544682,2.966,1.181683434935838,15858.1699335094,17256.9072844353
2011-11-01,0.8843017416096286,0.8538985058543176,0.8774724000413059,0.8113068844141385,0.890328017692716,0.8228588230311544,0.8568668091895519,0.8673448586691515,0.8566899564526835,0.7046310579160231,0.8502309267029071,0.7454483120685609,0.9157018342656433,0.8334590435963193,0.9051918735891648,3.046,1.2131170987659272,15837.9004600298,17204.1351768136
2011-12-01,0.8835588583316403,0.8829201214656504,0.8813999458363231,0.8304451010458074,0.9293999621769604,0.8460485718937587,0.8627737389640728,0.8919104122752679,0.8694924758110085,0.7386998522778345,0.8790480132733132,0.7810413475351705,0.8844802914010668,0.856992004827274,0.8884610277519586,2.873,1.1442241206181536,15830.7066064471,17207.4689013237
2012-01-01,0.8558763268192884,0.877540310587436,0.8571045305699565,0.8061435658285259,0.9304073658982941,0.8249448904550434,0.8353626026323449,0.8869596150089492,0.8497707318654237,0.7018641802981467,0.8850476671530823,0.7631005082305062,0.8444126447248601,0.8085684115251169,0.8468994821404859,3.087,1.2289561207831419,15935.0731803898,17264.5435296284
2012-02-01,0.8514521159350208,0.8568632665321512,0.8498390202654535,0.7733178918161592,0.9135909693888196,0.7933201166408992,0.8263837739415774,0.8575602405770963,0.8327998538723289,0.6728426170758173,0.865421023216939,0.7352344732667593,0.8563809028229479,0.7301252074219339,0.8337538175541098,3.207,1.2743095169147514,16212.7267142242,17511.9632986959
2012-03-01,0.9100953015070736,0.9039194025314892,0.9073990140102062,0.8574936590739775,0.95739074269845,0.8745348091335536,0.8880028463641443,0.9064349614046425,0.891500983813093,0.7691010957005471,0.8999934609167219,0.8103142290336987,0.9283205411734097,0.856237743249359,0.9192670296109414,3.256,1.2924155134184665,16058.6151053642,17325.043124709
2012-04-01,0.8961120251998249,0.8911394648488034,0.8934130026076348,0.8361269008178542,0.9351540229289412,0.8520035054247135,0.8728643034693038,0.900746992246305,0.8794197428325417,0.7407286062755549,0.8903198262172625,0.7884617183013685,0.9175230909327436,0.8621209835570977,0.9131589430354533,3.226,1.2813578999244275,16179.9536621367,17412.9365066524
2012-05-01,0.9076293823307298,0.8946217144704645,0.9037687817882345,0.8546442126829827,0.9397158006863338,0.8690108392561591,0.8842565027303904,0.9168641881904072,0.8929606093743203,0.7602534323607006,0.908053844751171,0.8097431892673477,0.9284506309353453,0.8823351938452256,0.9261718231310582,2.974,1.1848589665723839,16221.6491900743,17473.2159138435
2012-06-01,0.9192375798884278,0.9159426035584395,0.9171697465959054,0.8637370526061758,0.951498849991105,0.8789775299851534,0.9013327959584929,0.9362774249084755,0.9115171443488137,0.7823948842260879,0.9173280552584284,0.827747989408703,0.9566801092754,0.9558002715341681,0.9661399548532731,2.678,1.0622137791076085,16219.7421477999,17448.0034614592
2012-07-01,0.9285346694888208,0.9356183791646959,0.92844998843624,0.8850085170985693,0.9707383430038496,0.9009123796713308,0.9141802366077076,0.9486650005469319,0.9246353502332232,0.8104993554687354,0.935730476582779,0.8543968019522907,0.9595420840379862,0.9529340775380902,0.9673350152702166,2.892,1.1519599077641087,16319.2710848733,17517.912999214
2012-08-01,0.9231419255970303,0.9257071045386431,0.9221565891257253,0.8812161290585347,0.9614141587313769,0.8959811398322923,0.9065339855889682,0.9436027536141256,0.917736882507934,0.7944225305611603,0.928363790788322,0.8409629886705066,0.9568101990373359,0.9535374868004224,0.9656088168901872,3.156,1.2552133791235889,16274.3278864978,17414.9731945204
2012-09-01,0.8751226342675889,0.8757574319498813,0.8730541540945245,0.8064425548193785,0.9004436462214231,0.8201766550929701,0.8506660076840902,0.9095746278709806,0.8685405140399389,0.7142579763283514,0.8895631852230546,0.7727883739353079,0.8788864316378302,0.9140141801176648,0.9001460629398487,3.191,1.2683464914725924,16365.0240286051,17476.744131409
2012-10-01,0.896614588279327,0.871158962228459,0.8906543503112143,0.8237082582266986,0.9019336880324644,0.8356314968712812,0.869171956995948,0.8977466535985239,0.8758740665621927,0.7268334410261392,0.8808309101415999,0.775108946264977,0.9258488356966308,0.8820334892140597,0.924445624751029,3.111,1.2381450746481595,16337.8199970351,17408.2589685211
2012-11-01,0.8853928237071997,0.8632847166725082,0.8798245420821713,0.7972587433912484,0.8963683804297591,0.8114316669201198,0.8593191500517836,0.8730603922765501,0.8603504948778617,0.7160114133211977,0.8534877209427636,0.7539193720334438,0.9069858202159491,0.8517121737818677,0.903598459699907,2.96,1.1792970117391786,16404.6090238367,17484.5637184168
2012-12-01,0.8813556754259642,0.8879845485934554,0.8803904591063523,0.7988800725496432,0.9295943189215787,0.8184561723170489,0.8637239000913866,0.8949778840516944,0.871263464619461,0.7368515197657644,0.8786488149638965,0.7797420293791539,0.8905945102120463,0.8752451350128226,0.8977559421059619,2.94,1.1713125014160104,16518.8279791304,17577.4684026413
2013-01-01,0.8606290629967335,0.8829173094083314,0.8620505240544771,0.7895446305359641,0.933744957752423,0.8110493389084255,0.8427600942898676,0.8906052977433867,0.8559596796391338,0.7109625527363193,0.882041897392349,0.7666079358323046,0.8563809028229479,0.8387388746417258,0.8634975434869206,3.091,1.230491814448385,16678.2071940749,17719.6401798718
2013-02-01,0.847032571315272,0.8584098315468793,0.8463481744439205,0.7287233195717917,0.9028405825374404,0.7524957376388226,0.825790619995499,0.8594836508870456,0.8331101944890822,0.65504449474167,0.850916897955253,0.7167842964448781,0.8808377780668661,0.7900135767084026,0.8677466471916081,3.218,1.2783944658105626,16603.2535470037,17601.6267468809
2013-03-01,0.9120745729948334,0.9111553538873274,0.9103008455002026,0.8392702016985272,0.9595119583560443,0.8590110014582617,0.8933597615696733,0.9112220674792071,0.8968028153116903,0.7768732194013523,0.8963980662311117,0.8128621533147822,0.9357356576037466,0.8963644591944487,0.9354667374850617,2.969,1.1828751102902646,16663.1062588816,17666.6177807011
2013-04-01,0.8934606574385136,0.889791721352966,0.8909402374031483,0.822854993546347,0.9361453133073652,0.8405540671853622,0.8733862578637979,0.8999136363825717,0.8794513135118756,0.7485113170461446,0.8952709972279393,0.795741540615122,0.9072459997398206,0.8390405792728918,0.8996149249767628,2.808,1.1174269727658481,16682.5171775356,17699.1279522895
2013-05-01,0.9120658624384728,0.902912113644089,0.9089010303638103,0.850449624136262,0.9442098392808003,0.8660943240950285,0.8905862086810155,0.9245010741168058,0.9000031889719038,0.7717578501125288,0.9141462449996292,0.8198250769174873,0.933654221412775,0.9011917332931062,0.9349355995219758,2.725,1.0824328833148589,16663.5964678223,17648.5188705067
2013-06-01,0.9196999448720664,0.9254898363413555,0.9192255150232329,0.8483947025306016,0.9552421648761746,0.8662096073746,0.9062875586529628,0.9452296667284221,0.9182241771115027,0.7909709489509851,0.92853597724549,0.8390913376167131,0.9613633407050866,0.962286921104239,0.9713185499933609,2.769,1.1010948976587007,16839.9473546781,17782.0511827361
2013-07-01,0.9265903559473152,0.9451846938109698,0.9285886964613566,0.8793627487071163,0.9766130499559371,0.8970220484039384,0.9170052205997008,0.9583790863853534,0.9303138433272959,0.8200590295423691,0.9467627775569927,0.8662452209695406,0.9547287628463641,0.9645497058379847,0.9673350152702166,2.894,1.1527716896145255,16881.6041280296,17803.6269364186
2013-08-01,0.9203572643460207,0.9380924901160967,0.9220690014643305,0.8751985483344384,0.9660901556167985,0.8915272305450568,0.9079604737600446,0.9555476171739445,0.9234445063258603,0.8065295609808683,0.9421204671776193,0.8558516529960816,0.9426304149863407,0.9671141952028967,0.9596335148054705,3.003,1.1963098206567728,16986.5335116758,17894.7497189427
2013-09-01,0.8789562433368596,0.8805955728742285,0.8771105965313479,0.8120528463521648,0.8974849688753959,0.8246459652523921,0.8560245744996013,0.9153983755154762,0.8742937434778435,0.7249096531331087,0.8990568382330775,0.7843486450205681,0.8816183166384806,0.9093377583345906,0.9009427698844775,2.934,1.1689081585227048,16993.3763603633,17883.6628769238
2013-10-01,0.9018452356193087,0.8811872578524773,0.8966880427671597,0.8375487636536842,0.9118068888257409,0.8494064955333851,0.8767527644128572,0.9076202657975339,0.8845526096073497,0.7572428644530351,0.8968367026143405,0.8016739295798558,0.9059451021204632,0.8747925780660734,0.9083787013676802,2.885,1.1491149136431333,17117.0225941043,17984.987108655
2013-11-01,0.8776035257604713,0.8688565930087591,0.8740384066095084,0.7828357011618099,0.9047375815934457,0.8001376704960546,0.8544539081056133,0.8777814790002116,0.85879452493195,0.7278928484529299,0.8687614767613363,0.7691079796623708,0.871601404969429,0.8201840398250114,0.8697384145531802,2.83,1.126555181081936,17221.9241760406,18055.0294546971
2013-12-01,0.8997488718545315,0.9013525103016087,0.8982128717015083,0.7898378645535349,0.93624325997712,0.8117550794797257,0.8846082772929931,0.9074786931425289,0.8896478564284127,0.7560386015943799,0.8898530732378056,0.7971002520269845,0.936516196175361,0.9010408809775231,0.9371929358650909,2.955,1.1773051872282485,17237.1102298548,18009.0717502838
2014-01-01,0.8615275731120606,0.892971257674144,0.864624155804937,0.7485602576668384,0.9335943973334553,0.775405388782545,0.8486342840254748,0.8997314508878587,0.8633123503285018,0.7094960030661213,0.8915859059309659,0.7712326328511026,0.8788864316378302,0.8518630260974508,0.8828840791395564,2.921,1.1636843982303724,17136.2966118774,17898.2746470369
2014-02-01,0.8455092688654,0.8652577574998856,0.846228853985183,0.6923816353845798,0.9057665365335268,0.7214543757070189,0.8271429824601126,0.8622757828981413,0.8350315696067856,0.6468998527851948,0.857580305654432,0.7158629210732919,0.8980096266423834,0.7805098808266707,0.876643208073297,2.965,1.1812859824625275,17215.4864660768,17986.9094734739
2014-03-01,0.9184891235408887,0.9157852183309334,0.9165108283359107,0.8254035707605922,0.970274837624856,0.8489407867965237,0.900775164130633,0.9135840693078978,0.9025766987280308,0.7904085736160589,0.912812518302978,0.8298228487880959,0.9415896968908548,0.8464323427364612,0.9260390386402867,2.89,1.1511476492612172,17241.4309221516,17977.4055751957
2014-04-01,0.9048602804560764,0.9048677790380157,0.9031315178576076,0.8047127370117728,0.948623017510613,0.8269526069477102,0.8852944101213458,0.9114084167056058,0.8915672298887101,0.7590057262701766,0.9063182299216885,0.8080373841267576,0.9343046702224536,0.8592547895610197,0.9239144867879431,2.888,1.1503349134958218,17404.0244149381,18109.0290775593
2014-05-01,0.9191600632233516,0.9151650415650727,0.9169711890008241,0.8248732027855148,0.9555938391346577,0.8457649680152528,0.8988193967951714,0.9334435545131865,0.908791700039278,0.7792442473944394,0.9288682134616666,0.8326129124421957,0.9522570573695852,0.8936491175139539,0.9455583587836941,2.868,1.142181171332848,17542.8821952569,18200.1264552453
2014-06-01,0.9263392156958545,0.9331728507430386,0.9261696080628159,0.831095491033663,0.9719900682398603,0.8541994012011056,0.9127438294921086,0.9503317359226688,0.9243766716045094,0.8027391660837839,0.9451593969511132,0.855499219288621,0.9666970209444519,0.924573842208478,0.964148187491701,2.883,1.1483009820446934,17608.6173898242,18249.2426713346
2014-07-01,0.938969120193442,0.951485266267448,0.9400791125119179,0.8640647420226504,0.9902833144594347,0.8862308807636019,0.9283648633479746,0.9617250651542388,0.9388844455064049,0.8358927804522818,0.9610213073438061,0.8835994744604196,0.972030701183817,0.9262332176798914,0.9681317222148452,2.817,1.1211685514989718,17749.4345053356,18363.8295694664
2014-08-01,0.9288963798706789,0.943357601911043,0.930168478454604,0.852967593753343,0.9722231131853918,0.8732410269633366,0.9163813697981027,0.9599972196854436,0.9305742843693077,0.815114135649015,0.9543632987919635,0.867940593472559,0.9603226226096007,0.9429778247096093,0.9649448944363298,2.839,1.130272095980535,17860.924020427,18466.6379691831
2014-09-01,0.8894113439713935,0.8832652497334457,0.8864245073910739,0.793255671429975,0.8997590984715451,0.80846159521837,0.8670840724265467,0.9180368817886464,0.8823738793883367,0.7402739299831307,0.9091148559040114,0.7989412806459235,0.8973591778327046,0.8847488308945543,0.9050590890983933,2.729,1.0841399570537922,17802.3254742714,18391.0379917804
2014-10-01,0.9148752608002466,0.8815653950995372,0.9079110239552861,0.8229050338262969,0.905204634280067,0.8354443283630815,0.8905152020129528,0.9085548182186276,0.8939413251343016,0.7777786501079795,0.9030164494212531,0.8170360848653697,0.923767399505659,0.856237743249359,0.9162129863231975,2.46,0.9642974724346699,17906.1174508632,18495.0540105045
2014-11-01,0.8896933817593773,0.8742353819934809,0.8852100147067006,0.7753564329896836,0.9131622841095757,0.7950278055923246,0.8671852415359114,0.8822962410168951,0.8689065696982725,0.7463017072819902,0.8808256722102081,0.7864617700699039,0.8885130740210747,0.7998189772213006,0.876377639091754,2.297,0.8861497282668441,17926.5179746928,18509.8406218018
2014-12-01,0.9061834626628968,0.9068053380064942,0.9045807954477105,0.7940793690666546,0.9466811414491785,0.8173517445805025,0.8916480896076369,0.9117187276917953,0.8958572050968723,0.7857487498793105,0.9042707898086944,0.8223696936215621,0.9154416547417719,0.8687584854427516,0.9136900809985394,1.801,0.6153050143773772,17903.6015744508,18495.7809796588
2015-01-01,0.8726270641200369,0.9005112271235958,0.8752824878374899,0.7597249036313105,0.9401239186171728,0.7863166504894163,0.8592441857637194,0.9049050591483816,0.8721593209895344,0.7466770690261306,0.902438657912616,0.7987445525747034,0.86028359568102,0.8388897269573089,0.8662860177931216,1.496,0.4153136890745246,18002.9306362385,18652.4839983208
2015-02-01,0.8564228859609191,0.8690309170566892,0.856089226199992,0.6834627956723089,0.9011268815077624,0.7128471857959422,0.8394602097766208,0.8662173529765518,0.8446320588661305,0.6729269249280101,0.8620529930440455,0.7333789565021647,0.9020424092623911,0.784733745662996,0.8811578807595272,1.766,0.593886004804079,18122.578924225,18729.5770042376
2015-03-01,0.9278616669867814,0.916341962873171,0.9245317556405324,0.8125846038475473,0.9552617114423945,0.8350158069225682,0.9124400296439017,0.9156823461643477,0.9111037263902517,0.8150268731578834,0.9150241258871814,0.8453703478242147,0.9457525692727984,0.849449389048122,0.9301553578542024,1.629,0.5064190415035457,18065.0774396395,18618.3203969216
2015-04-01,0.9181502118497384,0.9055434213727316,0.9144999127437972,0.7978122948648334,0.944950013132928,0.8202788074505385,0.9008960954920129,0.9098772319609427,0.9013128238297616,0.7954494193908648,0.9165022483722405,0.8348081893662389,0.9340444906985821,0.8132448333081913,0.9115655291461958,1.702,0.553770268654127,18243.2741185409,18784.8197872306
2015-05-01,0.9314129120093186,0.9174659715440634,0.9277293991376689,0.819004590621855,0.9487076401400314,0.8394097470049768,0.9142661651010267,0.9353444645348437,0.9195427333103376,0.8209115115122163,0.9376998204440117,0.8614876420855246,0.9430206842721478,0.8699653039674159,0.9329438321604037,1.849,0.6441122790767065,18256.735492905,18749.0250134962
2015-06-01,0.939234194687379,0.9368989584667555,0.9376610406193331,0.8264224730047847,0.9605678499633066,0.8480207829140731,0.928997854640996,0.9532236182163132,0.9359580516888197,0.8408146082396826,0.9495486490154574,0.8796863158196846,0.9663067516586445,0.9235178759993968,0.963882618510158,1.732,0.5727311208737625,18339.3423885544,18813.2872013781
2015-07-01,0.9552450371238645,0.9603248957641304,0.9552969647000165,0.8614863625692024,0.9816717521395559,0.8823841327858393,0.9465043530682848,0.971144749989834,0.9542268585200349,0.875400234752636,0.9695869070814247,0.9110110924003259,0.976453753089632,0.9459948710212703,0.9771610675873058,1.549,0.45241219259080434,18368.1183939581,18820.5259168648
2015-08-01,0.9439510087144329,0.951314204066926,0.9442055088489951,0.8529685725304663,0.9699326743508698,0.8728245549999603,0.9332921112387789,0.9677382058634381,0.9444256158839295,0.8566151621659692,0.9640520416717644,0.8971063706164735,0.9569402887992717,0.948559360386182,0.9642809719824724,1.389,0.3368835023376907,18379.8771877743,18831.6004705466
2015-09-01,0.9089434677580863,0.8925311006810626,0.9045489392626989,0.7856569294958451,0.8995249096022251,0.8017442310551406,0.8889893370678417,0.9247680194224319,0.8990746309984834,0.7769327129386827,0.9201579512481279,0.8262380345791236,0.9196045271237154,0.8793181475335646,0.9190014606293985,1.395,0.3414148916910085,18456.8824182633,18920.5172319511
2015-10-01,0.9346493399962856,0.8949259396506855,0.9269175306509929,0.8165297198270718,0.9068485091378058,0.830093745193409,0.9132675648038848,0.9185221413057949,0.9126745479132126,0.8115997193077433,0.9103141528423686,0.8407904233606178,0.954338493560557,0.8827877507919747,0.9452927898021509,1.391,0.33839580833461697,18469.4201804574,18917.4427161746
2015-11-01,0.9152304062423742,0.8829493889337772,0.9084260147310736,0.7778474214827007,0.9058956488229621,0.7959601595356656,0.8952520137018762,0.8864986200297396,0.8893325238743381,0.7880145698112866,0.8789468640268367,0.8101327262536788,0.9250682971250164,0.8284809171820787,0.9111671756738814,1.326,0.28827271124193654,18387.7162123651,18837.5420456074
2015-12-01,0.9190629492981097,0.9133664466180784,0.9165827396980175,0.7871546416768354,0.9454476326335866,0.8111081008190268,0.9079364742576717,0.9148663508562986,0.9078035411462615,0.8192333235283726,0.9107482476915036,0.8455058924034553,0.9223364121243658,0.8612158696635993,0.9168769087770549,1.082,0.07928263078233716,18448.2746071712,18921.9142785639
2016-01-01,0.889087645426625,0.9082843558890565,0.8904674283687939,0.76198428867324,0.9430840471919071,0.7888364830672927,0.8780985513226591,0.9095663035058497,0.8861688632750893,0.7788040967400089,0.906179191055009,0.8193908469650619,0.8778457135423441,0.849901945994871,0.8816890187226133,0.93,-0.0721739866429634,18494.3951360401,18980.2251549368
2016-02-01,0.8810303473866137,0.8812629734769697,0.8789800237129324,0.7340822098171529,0.9191877508717683,0.7601441318960447,0.8678812236647779,0.8740976182693041,0.8664823960438728,0.7525957462693693,0.8792054365563367,0.7892771719447094,0.8814882268765447,0.7639161261125361,0.8621696985792059,0.973,-0.027314635136665252,18463.5349369287,18952.7191166368
2016-03-01,0.9381532627117961,0.9245547352623205,0.9346268409905694,0.8268816185152108,0.9612700435793857,0.8485489216231823,0.9274681469848476,0.9178635930038648,0.9219816511655088,0.8538846357663896,0.9185849420247951,0.870148998803062,0.939508260699883,0.8477900135767084,0.9260390386402867,1.069,0.06706135034124987,18619.868926995,19072.4690374518
2016-04-01,0.9244308382393376,0.9087335909307637,0.9203592926279907,0.8039747368218428,0.9457338259312427,0.8257833749694754,0.910764372189659,0.9131875946339205,0.9090925679231114,0.8250901483547093,0.9206992831257343,0.8543636476418612,0.9235072199817875,0.8152059134107709,0.9051918735891648,1.147,0.13858179970618636,18704.0530815932,19091.5392519614
2016-05-01,0.9438628975939629,0.9197985225765306,0.938688896509924,0.832055844986046,0.9513062011632378,0.8512529648055978,0.9297143832935424,0.9346508872843877,0.9294557164078885,0.8546774562518031,0.9429415403274408,0.8839072086861197,0.9465331078444126,0.8464323427364612,0.9294914354003453,1.299,0.2668372137989556,18687.632338231,19042.2915763091
